"","network_name","network","pp","network_id","seed_count","no_of_seeds","no_of_activated","no_of_iterations"
"285","ml_EUAir_pp_0.01_072_.mpx","EUAir","0.01","072",0.02,8,51,8
"286","ml_EUAir_pp_0.01_072_.mpx","EUAir","0.01","072",0.05,20,68,5
"287","ml_EUAir_pp_0.01_072_.mpx","EUAir","0.01","072",0.1,41,76,3
"288","ml_EUAir_pp_0.01_072_.mpx","EUAir","0.01","072",0.2,83,116,3
"289","ml_EUAir_pp_0.01_073_.mpx","EUAir","0.01","073",0.02,8,31,4
"290","ml_EUAir_pp_0.01_073_.mpx","EUAir","0.01","073",0.05,20,56,5
"291","ml_EUAir_pp_0.01_073_.mpx","EUAir","0.01","073",0.1,41,79,4
"292","ml_EUAir_pp_0.01_073_.mpx","EUAir","0.01","073",0.2,83,111,3
"293","ml_EUAir_pp_0.01_074_.mpx","EUAir","0.01","074",0.02,8,59,9
"294","ml_EUAir_pp_0.01_074_.mpx","EUAir","0.01","074",0.05,20,75,6
"295","ml_EUAir_pp_0.01_074_.mpx","EUAir","0.01","074",0.1,41,86,4
"296","ml_EUAir_pp_0.01_074_.mpx","EUAir","0.01","074",0.2,83,117,3
"297","ml_EUAir_pp_0.01_075_.mpx","EUAir","0.01","075",0.02,8,48,5
