"","network_name","network","pp","network_id","seed_count","no_of_seeds","no_of_activated","no_of_iterations","saved_seeds"
"199","ml_papapapapa_pp_0.01_050_.mpx","papapapapa","0.01","050",0.1,100,176,153,0
"200","ml_papapapapa_pp_0.01_050_.mpx","papapapapa","0.01","050",0.2,200,326,290,0
"201","ml_papapapapa_pp_0.01_051_.mpx","papapapapa","0.01","051",0.02,20,27,24,0
"202","ml_papapapapa_pp_0.01_051_.mpx","papapapapa","0.01","051",0.05,50,87,78,0
"203","ml_papapapapa_pp_0.01_051_.mpx","papapapapa","0.01","051",0.1,100,151,141,0
"204","ml_papapapapa_pp_0.01_051_.mpx","papapapapa","0.01","051",0.2,200,315,285,0
"205","ml_papapapapa_pp_0.01_052_.mpx","papapapapa","0.01","052",0.02,20,79,41,0
"206","ml_papapapapa_pp_0.01_052_.mpx","papapapapa","0.01","052",0.05,50,127,85,0
"207","ml_papapapapa_pp_0.01_052_.mpx","papapapapa","0.01","052",0.1,100,189,146,0
"208","ml_papapapapa_pp_0.01_052_.mpx","papapapapa","0.01","052",0.2,200,340,286,0
"209","ml_papapapapa_pp_0.01_053_.mpx","papapapapa","0.01","053",0.02,20,49,33,0
"210","ml_papapapapa_pp_0.01_053_.mpx","papapapapa","0.01","053",0.05,50,113,88,0
"211","ml_papapapapa_pp_0.01_053_.mpx","papapapapa","0.01","053",0.1,100,188,156,0
"212","ml_papapapapa_pp_0.01_053_.mpx","papapapapa","0.01","053",0.2,200,341,299,0
"213","ml_papapapapa_pp_0.01_054_.mpx","papapapapa","0.01","054",0.02,20,37,29,0
"214","ml_papapapapa_pp_0.01_054_.mpx","papapapapa","0.01","054",0.05,50,101,80,0
"215","ml_papapapapa_pp_0.01_054_.mpx","papapapapa","0.01","054",0.1,100,172,147,0
"216","ml_papapapapa_pp_0.01_054_.mpx","papapapapa","0.01","054",0.2,200,330,290,0
"217","ml_papapapapa_pp_0.01_055_.mpx","papapapapa","0.01","055",0.02,20,40,30,0
"218","ml_papapapapa_pp_0.01_055_.mpx","papapapapa","0.01","055",0.05,50,99,77,0
"219","ml_papapapapa_pp_0.01_055_.mpx","papapapapa","0.01","055",0.1,100,189,152,0
"220","ml_papapapapa_pp_0.01_055_.mpx","papapapapa","0.01","055",0.2,200,334,285,0
"221","ml_papapapapa_pp_0.01_056_.mpx","papapapapa","0.01","056",0.02,20,31,28,0
"222","ml_papapapapa_pp_0.01_056_.mpx","papapapapa","0.01","056",0.05,50,96,78,0
"223","ml_papapapapa_pp_0.01_056_.mpx","papapapapa","0.01","056",0.1,100,183,148,0
"224","ml_papapapapa_pp_0.01_056_.mpx","papapapapa","0.01","056",0.2,200,316,270,0
"225","ml_papapapapa_pp_0.01_057_.mpx","papapapapa","0.01","057",0.02,20,51,39,0
"226","ml_papapapapa_pp_0.01_057_.mpx","papapapapa","0.01","057",0.05,50,107,85,0
"227","ml_papapapapa_pp_0.01_057_.mpx","papapapapa","0.01","057",0.1,100,202,160,0
"228","ml_papapapapa_pp_0.01_057_.mpx","papapapapa","0.01","057",0.2,200,350,293,0
"229","ml_papapapapa_pp_0.01_058_.mpx","papapapapa","0.01","058",0.02,20,85,49,0
"230","ml_papapapapa_pp_0.01_058_.mpx","papapapapa","0.01","058",0.05,50,129,90,0
"231","ml_papapapapa_pp_0.01_058_.mpx","papapapapa","0.01","058",0.1,100,197,155,0
"232","ml_papapapapa_pp_0.01_058_.mpx","papapapapa","0.01","058",0.2,200,331,286,0
"233","ml_papapapapa_pp_0.01_059_.mpx","papapapapa","0.01","059",0.02,20,42,32,0
"234","ml_papapapapa_pp_0.01_059_.mpx","papapapapa","0.01","059",0.05,50,81,69,0
"235","ml_papapapapa_pp_0.01_059_.mpx","papapapapa","0.01","059",0.1,100,142,127,0
"236","ml_papapapapa_pp_0.01_059_.mpx","papapapapa","0.01","059",0.2,200,309,272,0
"237","ml_papapapapa_pp_0.01_060_.mpx","papapapapa","0.01","060",0.02,20,58,36,0
"238","ml_papapapapa_pp_0.01_060_.mpx","papapapapa","0.01","060",0.05,50,105,80,0
"239","ml_papapapapa_pp_0.01_060_.mpx","papapapapa","0.01","060",0.1,100,171,141,0
"240","ml_papapapapa_pp_0.01_060_.mpx","papapapapa","0.01","060",0.2,200,315,279,0
"241","ml_papapapapa_pp_0.01_061_.mpx","papapapapa","0.01","061",0.02,20,34,30,0
"242","ml_papapapapa_pp_0.01_061_.mpx","papapapapa","0.01","061",0.05,50,103,80,0
"243","ml_papapapapa_pp_0.01_061_.mpx","papapapapa","0.01","061",0.1,100,194,153,0
"244","ml_papapapapa_pp_0.01_061_.mpx","papapapapa","0.01","061",0.2,200,333,285,0
"245","ml_papapapapa_pp_0.01_062_.mpx","papapapapa","0.01","062",0.02,20,52,40,0
"246","ml_papapapapa_pp_0.01_062_.mpx","papapapapa","0.01","062",0.05,50,94,77,0
"247","ml_papapapapa_pp_0.01_062_.mpx","papapapapa","0.01","062",0.1,100,161,141,0
"248","ml_papapapapa_pp_0.01_062_.mpx","papapapapa","0.01","062",0.2,200,295,266,0
